Task ID	Created At	Completed At	Last Modified	Name	Assignee	Assignee Email	Start Date	Due Date	Tags	Notes	Projects	Parent Task
133939669137337	2016-05-16	2017-03-01	2018-03-19	Swiftshift	Piotr Kulesza	piotr@rta.vc			network,USA,staffing	http://www.swiftshift.com	Deal Flow Log: to review	
402606657589808	2017-08-07	2018-03-19	2018-03-19	Clipboard Health	zuza	zuza@rtaventures.com			outgoing,staffing,USA	Staffing for nurses https://www.clipboardhealth.com/login USA, outgoing, staffing	Deal Flow Log: to review	
575682923841096	2018-02-28	2018-03-19	2018-03-19	Forward Clinical	zuza	zuza@rtaventures.com			outgoing,messaging,UK	Secure communication for teams: https://forwardapp.co.uk/ UK, outgoing,	Deal Flow Log: to review	
305717592018161	2017-03-29	2018-03-19	2018-03-19	Emedgene	zuza	zuza@rtaventures.com			network,Israel,genetics	Genomics AI platform: http://emedgene.com	Deal Flow Log: to review	
538311632111646	2018-01-29		2018-03-19	VR peekaboo	Piotr Kulesza	piotr@rta.vc		2018-02-23	network	http://www.vrpeekaboo.com	Deal Flow Log: in progress	
278013154832164	2017-02-22		2018-03-19	Steezy	zuza	zuza@rtaventures.com			outgoing,USA,dance,AngelList	Online dance classes from top choreorgaphers: https://www.steezy.co	Deal Flow Log: in progress	
476232098806558	2017-11-10	2018-03-19	2018-03-19	ConnectMed	zuza	zuza@rtaventures.com		2018-02-20	network,Africa,UK,Entrepreneur's First '17	ConnectMed is plugging the primary healthcare gap in developing countries. connectmed.co.ke	Deal Flow Log: in progress	
401131518181472	2017-08-03	2018-03-19	2018-03-19	Trivial	zuza	zuza@rtaventures.com			network,Poland,blockchain,ART	Investments in art on blockchain http://trivial.co/ possibly good! network, art, blockchain, Poland	Deal Flow Log: in progress	
597625208715297	2018-03-18	2018-03-18	2018-03-18	Cafe X	Piotr Kulesza	piotr@rta.vc			network,USA,Jason's syndicate	robotic coffee bars https://cafexapp.com/	Deal Flow Log: to review	
597625547885618	2018-03-18	2018-03-18	2018-03-18	MealMatch	Piotr Kulesza	piotr@rta.vc			incoming,Germany	http://www.mealmatch.de/ boking meals with strangers	Deal Flow Log: to review	
597545093189520	2018-03-17	2018-03-17	2018-03-17	Trekteller	Piotr Kulesza	piotr@rta.vc			incoming,India	"https://www.trekteller.com/ ""the first “Glocal Travel Social Network” where travelers can connect with locals or people who have been to the places one wish visit across the globe on the basis of similar travel interests to travel better and more efficiently"""	Deal Flow Log: to review	
590865452251013	2018-03-12	2018-03-14	2018-03-14	OrgiMed	zuza	zuza@rtaventures.com				Eye products http://origmed.com/ incoming, Lithuania	Deal Flow Log: to review	
592903764840842	2018-03-14	2018-03-14	2018-03-14	uAvionics	zuza	zuza@rtaventures.com			network,Poland,Space3ac	rescue training: training emergency	Deal Flow Log: to review	
592903764840839	2018-03-14	2018-03-14	2018-03-14	Rad Code	zuza	zuza@rtaventures.com			network,Poland,Space3ac	ai for businesses: radcode.co	Deal Flow Log: to review	
592903764840840	2018-03-14	2018-03-14	2018-03-14	Sea Data	zuza	zuza@rtaventures.com			network,Poland,Space3ac	air pollution mgmt seadata.eu	Deal Flow Log: to review	
592903764840841	2018-03-14	2018-03-14	2018-03-14	SmartHelmet	zuza	zuza@rtaventures.com			network,Poland,Space3ac	for industrial settings	Deal Flow Log: to review	
592903764840837	2018-03-14	2018-03-14	2018-03-14	Quantum	zuza	zuza@rtaventures.com			network,Poland,Space3ac	customer relationship mgmt quamtumlab.co	Deal Flow Log: to review	
592903764840838	2018-03-14	2018-03-14	2018-03-14	Quotiss	zuza	zuza@rtaventures.com			network,Poland,Space3ac	sale automation soft quotiss.com	Deal Flow Log: to review	
592903764840833	2018-03-14	2018-03-14	2018-03-14	ISS RFID	zuza	zuza@rtaventures.com			network,Poland,Space3ac	intelligent security seals www.issrfid.com	Deal Flow Log: to review	
592903764840834	2018-03-14	2018-03-14	2018-03-14	Montgo Solutions	zuza	zuza@rtaventures.com			network,Poland,Space3ac	Logistics soft montgosolutions.pl	Deal Flow Log: to review	
592903764840835	2018-03-14	2018-03-14	2018-03-14	NNT Lab	zuza	zuza@rtaventures.com			network,Poland,Space3ac	industrial consulting (?) nntlab.com	Deal Flow Log: to review	
592903764840836	2018-03-14	2018-03-14	2018-03-14	Plant2Go	zuza	zuza@rtaventures.com			network,Poland,Space3ac	addressing industrial ocation based challenges Plant2Go	Deal Flow Log: to review	
592903764840830	2018-03-14	2018-03-14	2018-03-14	Fabe	zuza	zuza@rtaventures.com			network,Poland,Space3ac	security inspection efabe.pl	Deal Flow Log: to review	
592903764840831	2018-03-14	2018-03-14	2018-03-14	Future forest	zuza	zuza@rtaventures.com			network,Poland,Space3ac	futureforest.pl	Deal Flow Log: to review	
592903764840832	2018-03-14	2018-03-14	2018-03-14	Inero	zuza	zuza@rtaventures.com			network,Poland,Space3ac	water fee settlement calculation inero.pl	Deal Flow Log: to review	
592903764840828	2018-03-14	2018-03-14	2018-03-14	APS	zuza	zuza@rtaventures.com			network,Poland,Space3ac	a system for identification and neutralization (!!) of drones apsystems.tech	Deal Flow Log: to review	
592903764840829	2018-03-14	2018-03-14	2018-03-14	Ensurly	zuza	zuza@rtaventures.com			network,Poland,Space3ac	cybersecurity for maritime ensur.eu	Deal Flow Log: to review	
592903764840827	2018-03-14	2018-03-14	2018-03-14	AppsBow	zuza	zuza@rtaventures.com			network,Poland,Space3ac	3 d simulator for employee training wwww.appsbow.com	Deal Flow Log: to review	
582321977822741	2018-03-05	2018-03-14	2018-03-14	Synclab	zuza	zuza@rtaventures.com			network,Poland,ReactorX,augmented reality	A platform allowing users to create augmented reality content with drag & drop http://synclab.io/	Deal Flow Log: to review	
582321977822742	2018-03-05	2018-03-14	2018-03-14	DOLLARRO	zuza	zuza@rtaventures.com			network,Poland,crypto,ReactorX	A fast, secure and cost-efficient currency exchange platform. It’s the only service of its kind that offers cash delivery at home http://dollarro.com/	Deal Flow Log: to review	
582321977822743	2018-03-05	2018-03-14	2018-03-14	DEALI	zuza	zuza@rtaventures.com			network,Poland,ReactorX	offers service providers a completely new distribution channel, based on trust and recommendation. It connects sellers like accountants, software houses and SaaS companies to potential buyers of their services. Sellers get extra dealflow, buyers save time and super connectors make money https://deali.io/	Deal Flow Log: to review	
582321977822745	2018-03-05	2018-03-14	2018-03-14	SINUP	zuza	zuza@rtaventures.com			network,Poland,ReactorX,impact	a mobile app which allows you to turn bad deeds into good ones by donating to charities	Deal Flow Log: to review	
582321977822746	2018-03-05	2018-03-14	2018-03-14	INVOBID	zuza	zuza@rtaventures.com			network,Poland,blockchain,ReactorX	a fully decentralized blockchain-based marketplace that matches invoice sellers with investors. Online platform enables invoice sellers receive short-term cash flow while invoice buyers receive interest on their investments http://www.invobid.com/	Deal Flow Log: to review	
582321977822747	2018-03-05	2018-03-14	2018-03-14	NEBULA NETWORK	zuza	zuza@rtaventures.com			network,Poland,crypto,ReactorX	world’s first cryptocurrency with an emission mechanism based on the supply of electronic resources – the first fully decentralized currency with solid backing. The platform aims to allow anyone to easily monetize their unused computational power and storage, making them accessible to others in a safe and secure manner http://nebula.network/	Deal Flow Log: to review	
582321977822748	2018-03-05	2018-03-14	2018-03-14	INCOGNOSCO	zuza	zuza@rtaventures.com			network,Poland,education,ReactorX	an online platform for group live courses – created by educators for educator	Deal Flow Log: to review	
582321977822749	2018-03-05	2018-03-14	2018-03-14	DOMCUT	zuza	zuza@rtaventures.com			network,Poland,beauty services marketplace,ReactorX	a platform that allows you to book beauty and spa services to the comfort of your home, 7 days a week, all over Warsaw. DomCut partners with mobile independent freelancers, who are certified by external partners such as Beauty-Art Makeup and Hairdressing School to provide the highest quality https://domcut.com/	Deal Flow Log: to review	
582321977822750	2018-03-05	2018-03-14	2018-03-14	EARNITY	zuza	zuza@rtaventures.com			network,Poland,marketing,ReactorX	a solution that helps restaurants grow average revenue per customer by increasing their social media exposure via influencer marketing. As a side effect, it helps local charities raise money	Deal Flow Log: to review	
582321977822751	2018-03-05	2018-03-14	2018-03-14	FEW	zuza	zuza@rtaventures.com			network,Poland,ReactorX,furniture	creates storage system furniture to help millennials furnish their first flat. It organises and arranges their new life to feel like home, with high-end design in affordable prices.	Deal Flow Log: to review	
585906889939122	2018-03-08	2018-03-14	2018-03-14	RentPay	zuza	zuza@rtaventures.com			incoming,accommodation	http://rentpay.co/	Deal Flow Log: to review	
590984625159731	2018-03-13	2018-03-14	2018-03-14	Supozu	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	connecting banks with public blockchains: www.supozu.com	Deal Flow Log: to review	
590984625159730	2018-03-13	2018-03-14	2018-03-14	Query Storm	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	add-on for excel: www.querystorm.com	Deal Flow Log: to review	
590984625159728	2018-03-13	2018-03-14	2018-03-14	PingFin	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	personal finance app: www.pingfin.us	Deal Flow Log: to review	
590984625159726	2018-03-13	2018-03-14	2018-03-14	Metricso	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	customer intelligence platform: www.metricso.com	Deal Flow Log: to review	
590984625159727	2018-03-13	2018-03-14	2018-03-14	Pergam.in	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	employee contract mgmt tool www.pergam.in	Deal Flow Log: to review	
590984625159725	2018-03-13	2018-03-14	2018-03-14	Limitless	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	mircro-investment app targeted at millenials limitlessapp.io	Deal Flow Log: to review	
590984625159723	2018-03-13	2018-03-14	2018-03-14	Game HR	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	HR Games www.neurohameslab.com	Deal Flow Log: to review	
590984625159722	2018-03-13	2018-03-14	2018-03-14	Contract Checker	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	Legal doc analysis and export tool: http://contractchecker.co/	Deal Flow Log: to review	
590984625159724	2018-03-13	2018-03-14	2018-03-14	HeyRents	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	real estate mgmt: www.heyrents.com	Deal Flow Log: to review	
590984625159721	2018-03-13	2018-03-14	2018-03-14	FM Mango	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	automated air traffic controller www.fxmanago.com	Deal Flow Log: to review	
591512800286005	2018-03-13	2018-03-14	2018-03-14	BankMail	zuza	zuza@rtaventures.com			network,Poland,Huge Thing 17/18	Legl doc mgmt https://bankmail.pl/	Deal Flow Log: to review	
590595369657097	2018-03-12	2018-03-12	2018-03-12	OneMeter	Piotr Kulesza	piotr@rta.vc			network,Poland,hardware	http://onemeter.com smart electricity meter	Deal Flow Log: to review	
588063999350025	2018-03-09	2018-03-09	2018-03-09	GR Capital	Piotr Kulesza	piotr@rta.vc			incoming,Ukraine,VC fund	http://gr.capital growth fund	Deal Flow Log: to review	
587706558216130	2018-03-09	2018-03-09	2018-03-09	UK-based provider of unconventional urine diagnostic solution	Piotr Kulesza	piotr@rta.vc			incoming,UK	mobile app to provide “at-home” urine-based diagnostic solutions	Deal Flow Log: to review	
531761379100702	2018-01-22	2018-03-07	2018-03-07	Station	Piotr Kulesza	piotr@rta.vc			network,France	"getstation.com disclaimer I'm one of their heaviest users | one of the most popular products on PH of all time | strong traction | business = selling it as SaaS to companies as universal ""workstation"" for new and current employees (why - passwords, accesses, tracking usage, etc.) | backed by e-founders - raised around ~1M so far (seed + now a bridge), and got accepted to Ycomb. newest batch"	Deal Flow Log: in progress	
440431513001201	2017-09-28		2018-03-07	Pippa	zuza	zuza@rtaventures.com			outgoing,USA,podcasts	Podcasting made simple http://pippa.io/ USA, outgoing	Deal Flow Log: to review	
582550580807755	2018-03-06	2018-03-07	2018-03-07	Wooby Kids	zuza	zuza@rtaventures.com			incoming,Poland,children	AR kolorowanki dla dzieci	Deal Flow Log: to review	
584255009934824	2018-03-06	2018-03-07	2018-03-07	FitBliss	zuza	zuza@rtaventures.com			network,USA	Employee well being: http://www.fitbliss.com/	Deal Flow Log: to review	
584256344637442	2018-03-06	2018-03-07	2018-03-07	helparound	zuza	zuza@rtaventures.com			network,USA	Supporting patients/patient engegement http://helparound.co/	Deal Flow Log: to review	
476232098806557	2017-11-10		2018-03-05	CargoGate Technologies	zuza	zuza@rtaventures.com			network,UK,Entrepreneur's First '17	CargoMate Technologies saves millions in fuel costs by helping container ships leave port early. cargomate.co.uk	Deal Flow Log: to review	
578918814556848	2018-03-02	2018-03-05	2018-03-05	SpinBackup	Piotr Kulesza	piotr@rta.vc			incoming,Russia	https://spinbackup.com/ cloud cybersecurity and cloud-to-cloud backup solutions provider for G Suite and soon for Office 365	Deal Flow Log: to review	
511948367746605	2018-01-02	2018-03-04	2018-03-05	Access Afya	zuza	zuza@rtaventures.com			network,Kenya	http://www.accessafya.com/ network, Kenya	Deal Flow Log: in progress	
507788509574410	2017-12-20	2018-03-05	2018-03-05	Bunch	zuza	zuza@rtaventures.com			network,HR,Germany	HR soft https://www.bunch.ai/	Deal Flow Log: in progress	
272774515397674	2017-02-14	2017-03-15	2018-03-04	HeraMED	zuza	zuza@rtaventures.com			outgoing,Israel,pregnancy,baby,Crunchbase	HeraMED is a technology company that develops and sells smartphone-based pregnancy monitoring solutions.: http://www.hera-med.com/ 2010	Deal Flow Log: to review	
440739837222190	2017-09-28	2018-03-04	2018-03-04	Moona	zuza	zuza@rtaventures.com			outgoing,France,sleep	Sleep device https://getmoona.com/ outgoing, France	Deal Flow Log: in progress	
133304077993030	2016-05-16	2018-03-04	2018-03-04	moodpath/Mindrise	zuza	zuza@rtaventures.com		2017-03-01	outgoing,Germany,mental health	Mood diary w/ some offering for therapists: http://www.moodpath.de	Deal Flow Log: in progress	
578118053941543	2018-03-01	2018-03-01	2018-03-01	SimplyAloud	Piotr Kulesza	piotr@rta.vc			incoming,Germany	https://www.simplyaloud.com/ producing audio articles for media websites	Deal Flow Log: to review	
578118053941538	2018-03-01	2018-03-01	2018-03-01	Zapakuj.to / Packlane	Piotr Kulesza	piotr@rta.vc			network,Poland,from MOC,printing	http://zapakuj.to/ drukowanie opakowan na zlecenie	Deal Flow Log: to review	
578086393612594	2018-03-01	2018-03-01	2018-03-01	Pashion	Piotr Kulesza	piotr@rta.vc			network,UK	http://www.pashiontool.com tool to manage samples in fashion industry	Deal Flow Log: to review	
577533493877321	2018-03-01	2018-03-01	2018-03-01	3D iMeshup	Piotr Kulesza	piotr@rta.vc			network,Poland,3D	https://imeshup.com/ a Google Docs for 3D files, allows faster collaboration	Deal Flow Log: to review	
376927048732070	2017-06-30	2018-03-01	2018-03-01	Visit	Piotr Kulesza	piotr@rta.vc			network,India	https://getvisitapp.com	Deal Flow Log: to review	
386538981841606	2017-07-17	2018-02-28	2018-03-01	Vivaa	zuza	zuza@rtaventures.com			follow-up,USA,AngelList,beauty	Disrupting cosmetic health http://vivaa.com/ USA, outgoing, beauty	Deal Flow Log: to review	
459299064050861	2017-10-22	2018-03-01	2018-03-01	Ripio	zuza	zuza@rtaventures.com			outgoing,blockchain,Argentina,ICO	P2P lending platform: https://ripiocredit.network/ Argentina, finance, ICO 100K users? ICO soon	Deal Flow Log: to review	
469305597196214	2017-11-02	2018-03-01	2018-03-01	Oak Meditation	zuza	zuza@rtaventures.com			outgoing,mental health	Crazy high on product hunt: https://www.oakmeditation.com/?ref=producthunt	Deal Flow Log: to review	
133304077993189	2016-05-16	2016-05-16	2018-03-01	Cognoa	zuza	zuza@rtaventures.com			outgoing,USA,child development	Supervising child's development (based on a five-yr research at Harvard) https://www.cognoa.com https://www.funderbeam.com/startups/cognoa?share=SZ9i0IZeRchx	Deal Flow Log: to review	
539862964571614	2018-01-29	2018-03-01	2018-03-01	OpenSeat	zuza	zuza@rtaventures.com			outgoing,USA	Make open seats available to your customers https://openseat.io/?utm_source=BetaList#notify-clients outgoing, USA	Deal Flow Log: to review	
532571606224318	2018-01-23	2018-03-01	2018-03-01	WhereIsMyTransport	zuza	zuza@rtaventures.com			network,transport,South Africa	Startup mapping public transport networks in Africa https://www.whereismytransport.com/ network, South Africa	Deal Flow Log: to review	
530950057241295	2018-01-22	2018-03-01	2018-03-01	Bamba	zuza	zuza@rtaventures.com			outgoing,forms,Kenya	Some startup giving access to lots of survey participants? http://bambagroup.com/	Deal Flow Log: to review	
